Correspondence between the short and original species names from:
	/Users/quyen/KaSim/models/CMSB2017_tool_paper/multisite_phos/network_e5_wo_sym.net
s24	: E(s!1).S(p1~U,p2~U,p3~U!1,p4~U!2,p5~P!3).F(s!3).E(s!2)
s25	: S(p1~U,p2~U,p3~U,p4~P,p5~P!1).F(s!1)
s26	: E(s!1).S(p1~U!1,p2~U,p3~U,p4~P,p5~P!2).F(s!2)
s27	: E(s!1).S(p1~U,p2~U!1,p3~U,p4~P,p5~P!2).F(s!2)
s28	: E(s!1).S(p1~U,p2~U,p3~U!1,p4~P,p5~P!2).F(s!2)
s29	: S(p1~U,p2~U,p3~U,p4~P!1,p5~P!2).F(s!1).F(s!2)
s30	: S(p1~U,p2~U,p3~U,p4~P,p5~P)
s31	: S(p1~U,p2~U,p3~U,p4~P,p5~U)
s32	: E(s!1).S(p1~U!1,p2~U,p3~U,p4~P,p5~U)
s33	: E(s!1).S(p1~U,p2~U!1,p3~U,p4~P,p5~U)
s34	: E(s!1).S(p1~U,p2~U,p3~U!1,p4~P,p5~U)
s35	: S(p1~U,p2~U,p3~U,p4~P!1,p5~U).F(s!1)
s36	: E(s!1).S(p1~U,p2~U,p3~U,p4~P,p5~U!1)
s37	: E(s!1).S(p1~U!1,p2~U,p3~U,p4~P,p5~U!2).E(s!2)
s38	: E(s!1).S(p1~U,p2~U!1,p3~U,p4~P,p5~U!2).E(s!2)
s39	: E(s!1).S(p1~U,p2~U,p3~U!1,p4~P,p5~U!2).E(s!2)
s40	: E(s!1).S(p1~U,p2~U,p3~U,p4~P!2,p5~U!1).F(s!2)
s41	: E(s!1).S(p1~U!1,p2~U,p3~U,p4~P!2,p5~U!3).F(s!2).E(s!3)
s42	: E(s!1).S(p1~U,p2~U!1,p3~U,p4~P!2,p5~U!3).F(s!2).E(s!3)
s43	: E(s!1).S(p1~U,p2~U,p3~U!1,p4~P!2,p5~U!3).F(s!2).E(s!3)
s44	: S(p1~U,p2~U,p3~U,p4~P!1,p5~P).F(s!1)
s45	: E(s!1).S(p1~U!1,p2~U,p3~U,p4~P!2,p5~P).F(s!2)
s46	: E(s!1).S(p1~U,p2~U!1,p3~U,p4~P!2,p5~P).F(s!2)
s47	: E(s!1).S(p1~U,p2~U,p3~U!1,p4~P!2,p5~P).F(s!2)
s48	: E(s!1).S(p1~U!1,p2~U,p3~U!2,p4~P!3,p5~P).F(s!3).E(s!2)
s49	: E(s!1).S(p1~U,p2~U!1,p3~U!2,p4~P!3,p5~P).F(s!3).E(s!2)
s50	: S(p1~U,p2~U,p3~P,p4~P!1,p5~P).F(s!1)
s51	: E(s!1).S(p1~U,p2~U,p3~U!1,p4~P,p5~P)
s52	: E(s!1).S(p1~U,p2~U,p3~U!1,p4~P!2,p5~P!3).F(s!2).F(s!3)
s53	: E(s!1).S(p1~U!1,p2~U,p3~U!2,p4~P!3,p5~P!4).F(s!4).E(s!2).F(s!3)
s54	: E(s!1).S(p1~U,p2~U!1,p3~U!2,p4~P!3,p5~P!4).F(s!4).E(s!2).F(s!3)
s55	: S(p1~U,p2~U,p3~P,p4~P!1,p5~P!2).F(s!1).F(s!2)
s56	: E(s!1).S(p1~U,p2~U,p3~U!1,p4~P!2,p5~U).F(s!2)
s57	: E(s!1).S(p1~U!1,p2~U,p3~U!2,p4~P!3,p5~U).F(s!3).E(s!2)
s58	: E(s!1).S(p1~U,p2~U!1,p3~U!2,p4~P!3,p5~U).F(s!3).E(s!2)
s59	: S(p1~U,p2~U,p3~P,p4~P!1,p5~U).F(s!1)
s60	: E(s!1).S(p1~U!1,p2~U,p3~P,p4~P!2,p5~U).F(s!2)
s61	: E(s!1).S(p1~U,p2~U!1,p3~P,p4~P!2,p5~U).F(s!2)
s62	: S(p1~U,p2~U,p3~P!1,p4~P!2,p5~U).F(s!1).F(s!2)
s63	: S(p1~U,p2~U,p3~P,p4~P,p5~U)
s64	: S(p1~U,p2~U,p3~P,p4~U,p5~U)
s65	: E(s!1).S(p1~U,p2~U,p3~P,p4~P!2,p5~U!1).F(s!2)
s66	: E(s!1).S(p1~U!1,p2~U,p3~P,p4~P!2,p5~U!3).F(s!2).E(s!3)
s67	: E(s!1).S(p1~U,p2~U!1,p3~P,p4~P!2,p5~U!3).F(s!2).E(s!3)
s68	: E(s!1).S(p1~U,p2~U,p3~P!2,p4~P!3,p5~U!1).F(s!2).F(s!3)
s69	: E(s!1).S(p1~U,p2~U,p3~P,p4~P,p5~U!1)
s70	: E(s!1).S(p1~U,p2~U,p3~P,p4~U,p5~U!1)
s71	: E(s!1).S(p1~U!1,p2~U,p3~P,p4~U,p5~U!2).E(s!2)
s72	: E(s!1).S(p1~U,p2~U!1,p3~P,p4~U,p5~U!2).E(s!2)
s73	: E(s!1).S(p1~U,p2~U,p3~P!2,p4~U,p5~U!1).F(s!2)
s74	: E(s!1).S(p1~U,p2~U,p3~P,p4~U!1,p5~U!2).E(s!2)
s75	: S(p1~U,p2~U,p3~P,p4~U,p5~P)
s76	: E(s!1).S(p1~U!1,p2~U,p3~P,p4~U,p5~P)
s77	: E(s!1).S(p1~U,p2~U!1,p3~P,p4~U,p5~P)
s78	: S(p1~U,p2~U,p3~P!1,p4~U,p5~P).F(s!1)
s79	: E(s!1).S(p1~U,p2~U,p3~P,p4~U!1,p5~P)
s80	: S(p1~U,p2~U,p3~P,p4~U,p5~P!1).F(s!1)
s81	: E(s!1).S(p1~U!1,p2~U,p3~P,p4~U,p5~P!2).F(s!2)
s82	: E(s!1).S(p1~U,p2~U!1,p3~P,p4~U,p5~P!2).F(s!2)
s83	: S(p1~U,p2~U,p3~P!1,p4~U,p5~P!2).F(s!1).F(s!2)
s84	: E(s!1).S(p1~U,p2~U,p3~P,p4~U!1,p5~P!2).F(s!2)
s85	: E(s!1).S(p1~U!1,p2~U,p3~P,p4~U!2,p5~P!3).F(s!3).E(s!2)
s86	: E(s!1).S(p1~U,p2~U!1,p3~P,p4~U!2,p5~P!3).F(s!3).E(s!2)
s87	: E(s!1).S(p1~U,p2~U,p3~P!2,p4~U!1,p5~P!3).F(s!2).F(s!3)
s88	: S(p1~U,p2~U,p3~P,p4~P,p5~P!1).F(s!1)
s89	: E(s!1).S(p1~U,p2~U,p3~P,p4~U!1,p5~U)
s90	: E(s!1).S(p1~U!1,p2~U,p3~P,p4~U!2,p5~U).E(s!2)
s91	: E(s!1).S(p1~U,p2~U!1,p3~P,p4~U!2,p5~U).E(s!2)
s92	: E(s!1).S(p1~U,p2~U,p3~P!2,p4~U!1,p5~U).F(s!2)
s93	: E(s!1).S(p1~U!1,p2~U,p3~P!2,p4~U!3,p5~U).F(s!2).E(s!3)
s94	: E(s!1).S(p1~U,p2~U!1,p3~P!2,p4~U!3,p5~U).F(s!2).E(s!3)
s95	: S(p1~U,p2~U,p3~P!1,p4~U,p5~U).F(s!1)
s96	: S(p1~U,p2~U,p3~P!1,p4~P,p5~U).F(s!1)
s97	: E(s!1).S(p1~U,p2~U,p3~P!2,p4~U!3,p5~U!1).F(s!2).E(s!3)
s98	: E(s!1).S(p1~U!1,p2~U,p3~P!2,p4~U!3,p5~U!4).F(s!2).E(s!4).E(s!3)
s99	: E(s!1).S(p1~U,p2~U!1,p3~P!2,p4~U!3,p5~U!4).F(s!2).E(s!4).E(s!3)
s100	: E(s!1).S(p1~U,p2~U,p3~P!2,p4~P,p5~U!1).F(s!2)
s101	: E(s!1).S(p1~U,p2~U,p3~P!2,p4~U!1,p5~P).F(s!2)
s102	: E(s!1).S(p1~U!1,p2~U,p3~P!2,p4~U!3,p5~P).F(s!2).E(s!3)
s103	: E(s!1).S(p1~U,p2~U!1,p3~P!2,p4~U!3,p5~P).F(s!2).E(s!3)
s104	: S(p1~U,p2~U,p3~P!1,p4~P,p5~P).F(s!1)
s105	: E(s!1).S(p1~U!1,p2~U,p3~P!2,p4~P,p5~P).F(s!2)
s106	: E(s!1).S(p1~U,p2~U!1,p3~P!2,p4~P,p5~P).F(s!2)
s107	: S(p1~U,p2~U,p3~P,p4~P,p5~P)
s108	: S(p1~U,p2~U,p3~P!1,p4~P!2,p5~P).F(s!2).F(s!1)
s109	: S(p1~U,p2~U,p3~P!1,p4~P,p5~P!2).F(s!2).F(s!1)
s110	: E(s!1).S(p1~U!1,p2~U,p3~P!2,p4~P,p5~P!3).F(s!3).F(s!2)
s111	: E(s!1).S(p1~U,p2~U!1,p3~P!2,p4~P,p5~P!3).F(s!3).F(s!2)
s112	: S(p1~U,p2~U,p3~P!1,p4~P!2,p5~P!3).F(s!2).F(s!3).F(s!1)
s113	: E(s!1).S(p1~U!1,p2~U,p3~P!2,p4~P!3,p5~P!4).F(s!4).F(s!3).F(s!2)
s114	: E(s!1).S(p1~U,p2~U!1,p3~P!2,p4~P!3,p5~P!4).F(s!4).F(s!3).F(s!2)
s115	: E(s!1).S(p1~U!1,p2~U!2,p3~P!3,p4~P!4,p5~P!5).F(s!5).E(s!2).F(s!4).F(s!3)
s116	: S(p1~U,p2~P,p3~P!1,p4~P!2,p5~P!3).F(s!2).F(s!3).F(s!1)
s117	: E(s!1).S(p1~U,p2~U!1,p3~P,p4~P!2,p5~P!3).F(s!2).F(s!3)
s118	: E(s!1).S(p1~U,p2~U!1,p3~U,p4~P!2,p5~P!3).F(s!2).F(s!3)
s119	: E(s!1).S(p1~U,p2~U!1,p3~P!2,p4~U,p5~P!3).F(s!2).F(s!3)
s120	: E(s!1).S(p1~U,p2~U!1,p3~P!2,p4~P!3,p5~P).F(s!2).F(s!3)
s121	: E(s!1).S(p1~U,p2~U!1,p3~P!2,p4~P!3,p5~U).F(s!2).F(s!3)
s122	: E(s!1).S(p1~U!1,p2~U!2,p3~P!3,p4~P!4,p5~U).F(s!4).E(s!2).F(s!3)
s123	: S(p1~U,p2~P,p3~P!1,p4~P!2,p5~U).F(s!1).F(s!2)
s124	: E(s!1).S(p1~U,p2~U!1,p3~U,p4~P!2,p5~U).F(s!2)
s125	: E(s!1).S(p1~U,p2~U!1,p3~P!2,p4~P,p5~U).F(s!2)
s126	: E(s!1).S(p1~U,p2~U!1,p3~P!2,p4~U,p5~U).F(s!2)
s127	: E(s!1).S(p1~U,p2~U!2,p3~P!3,p4~P!4,p5~U!1).F(s!3).E(s!2).F(s!4)
s128	: E(s!1).S(p1~U!1,p2~U!2,p3~P!3,p4~P!4,p5~U!5).F(s!4).E(s!5).F(s!3).E(s!2)
s129	: E(s!1).S(p1~U,p2~P,p3~P!2,p4~P!3,p5~U!1).F(s!2).F(s!3)
s130	: E(s!1).S(p1~U,p2~U!2,p3~P!3,p4~P,p5~U!1).F(s!3).E(s!2)
s131	: E(s!1).S(p1~U,p2~U!2,p3~P!3,p4~U,p5~U!1).F(s!3).E(s!2)
s132	: E(s!1).S(p1~U!1,p2~U!2,p3~P!3,p4~U,p5~U!4).F(s!3).E(s!4).E(s!2)
s133	: E(s!1).S(p1~U,p2~P,p3~P!2,p4~U,p5~U!1).F(s!2)
s134	: E(s!1).S(p1~U,p2~U!1,p3~P!2,p4~U,p5~P).F(s!2)
s135	: E(s!1).S(p1~U!1,p2~U!2,p3~P!3,p4~U,p5~P).F(s!3).E(s!2)
s136	: S(p1~U,p2~P,p3~P!1,p4~U,p5~P).F(s!1)
s137	: E(s!1).S(p1~U!1,p2~P,p3~P!2,p4~U,p5~P).F(s!2)
s138	: S(p1~U,p2~P!1,p3~P!2,p4~U,p5~P).F(s!1).F(s!2)
s139	: S(p1~U,p2~P,p3~P,p4~U,p5~P)
s140	: S(p1~U,p2~P,p3~U,p4~U,p5~P)
s141	: E(s!1).S(p1~U,p2~P,p3~P!2,p4~U!1,p5~P).F(s!2)
s142	: S(p1~U,p2~P,p3~P!1,p4~U,p5~P!2).F(s!2).F(s!1)
s143	: E(s!1).S(p1~U!1,p2~P,p3~P!2,p4~U,p5~P!3).F(s!3).F(s!2)
s144	: S(p1~U,p2~P!1,p3~P!2,p4~U,p5~P!3).F(s!1).F(s!3).F(s!2)
s145	: S(p1~U,p2~P,p3~P,p4~U,p5~P!1).F(s!1)
s146	: S(p1~U,p2~P,p3~U,p4~U,p5~P!1).F(s!1)
s147	: E(s!1).S(p1~U,p2~P,p3~P!2,p4~U!1,p5~P!3).F(s!3).F(s!2)
s148	: S(p1~U,p2~P,p3~P!1,p4~U,p5~U).F(s!1)
s149	: E(s!1).S(p1~U!1,p2~P,p3~P!2,p4~U,p5~U).F(s!2)
s150	: S(p1~U,p2~P!1,p3~P!2,p4~U,p5~U).F(s!1).F(s!2)
s151	: S(p1~U,p2~P,p3~P,p4~U,p5~U)
s152	: S(p1~U,p2~P,p3~U,p4~U,p5~U)
s153	: E(s!1).S(p1~U,p2~P,p3~P!2,p4~U!1,p5~U).F(s!2)
s154	: E(s!1).S(p1~U!1,p2~P,p3~P!2,p4~U!3,p5~U).F(s!2).E(s!3)
s155	: E(s!1).S(p1~U,p2~P!2,p3~P!3,p4~U!1,p5~U).F(s!2).F(s!3)
s156	: E(s!1).S(p1~U,p2~P,p3~P,p4~U!1,p5~U)
s157	: E(s!1).S(p1~U,p2~P,p3~U,p4~U!1,p5~U)
s158	: S(p1~U,p2~P,p3~P!1,p4~P,p5~U).F(s!1)
s159	: E(s!1).S(p1~U,p2~P,p3~P!2,p4~U!3,p5~U!1).F(s!2).E(s!3)
s160	: E(s!1).S(p1~U!1,p2~P,p3~P!2,p4~U!3,p5~U!4).F(s!2).E(s!4).E(s!3)
s161	: E(s!1).S(p1~U,p2~P!2,p3~P!3,p4~U!4,p5~U!1).F(s!2).E(s!4).F(s!3)
s162	: E(s!1).S(p1~U,p2~P,p3~P,p4~U!2,p5~U!1).E(s!2)
s163	: E(s!1).S(p1~U,p2~P,p3~U,p4~U!2,p5~U!1).E(s!2)
s164	: E(s!1).S(p1~U,p2~P,p3~P!2,p4~P,p5~U!1).F(s!2)
s165	: E(s!1).S(p1~U!1,p2~P,p3~P!2,p4~P,p5~U!3).F(s!2).E(s!3)
s166	: E(s!1).S(p1~U,p2~P!2,p3~P!3,p4~P,p5~U!1).F(s!2).F(s!3)
s167	: E(s!1).S(p1~U,p2~P,p3~P,p4~P,p5~U!1)
s168	: E(s!1).S(p1~U,p2~P,p3~U,p4~P,p5~U!1)
s169	: S(p1~U,p2~P,p3~P!1,p4~P,p5~P).F(s!1)
s170	: E(s!1).S(p1~U!1,p2~P,p3~P!2,p4~P,p5~P).F(s!2)
s171	: S(p1~U,p2~P!1,p3~P!2,p4~P,p5~P).F(s!1).F(s!2)
s172	: S(p1~U,p2~P,p3~P,p4~P,p5~P)
s173	: S(p1~U,p2~P,p3~U,p4~P,p5~P)
s174	: S(p1~U,p2~P,p3~P!1,p4~P!2,p5~P).F(s!2).F(s!1)
s175	: S(p1~U,p2~P,p3~P!1,p4~P,p5~P!2).F(s!2).F(s!1)
s176	: E(s!1).S(p1~U!1,p2~P,p3~P!2,p4~P,p5~P!3).F(s!3).F(s!2)
s177	: S(p1~U,p2~P!1,p3~P!2,p4~P,p5~P!3).F(s!1).F(s!3).F(s!2)
s178	: S(p1~U,p2~P,p3~P,p4~P,p5~P!1).F(s!1)
s179	: S(p1~U,p2~P,p3~U,p4~P,p5~P!1).F(s!1)
s180	: E(s!1).S(p1~U!1,p2~P,p3~U,p4~P,p5~P!2).F(s!2)
s181	: S(p1~U,p2~P!1,p3~U,p4~P,p5~P!2).F(s!1).F(s!2)
s182	: E(s!1).S(p1~U,p2~P,p3~U!1,p4~P,p5~P!2).F(s!2)
s183	: S(p1~U,p2~P,p3~U,p4~P!1,p5~P!2).F(s!1).F(s!2)
s184	: S(p1~U,p2~P,p3~U,p4~P,p5~U)
s185	: E(s!1).S(p1~U!1,p2~P,p3~U,p4~P,p5~U)
s186	: S(p1~U,p2~P!1,p3~U,p4~P,p5~U).F(s!1)
s187	: E(s!1).S(p1~U,p2~P,p3~U!1,p4~P,p5~U)
s188	: S(p1~U,p2~P,p3~U,p4~P!1,p5~U).F(s!1)
s189	: E(s!1).S(p1~U!1,p2~P,p3~U,p4~P!2,p5~U).F(s!2)
s190	: S(p1~U,p2~P!1,p3~U,p4~P!2,p5~U).F(s!1).F(s!2)
s191	: E(s!1).S(p1~U,p2~P,p3~U!1,p4~P!2,p5~U).F(s!2)
s192	: E(s!1).S(p1~U,p2~P,p3~U,p4~P!2,p5~U!1).F(s!2)
s193	: E(s!1).S(p1~U!1,p2~P,p3~U,p4~P!2,p5~U!3).F(s!2).E(s!3)
s194	: E(s!1).S(p1~U,p2~P!2,p3~U,p4~P!3,p5~U!1).F(s!2).F(s!3)
s195	: E(s!1).S(p1~U,p2~P,p3~U!1,p4~P!2,p5~U!3).F(s!2).E(s!3)
s196	: E(s!1).S(p1~U,p2~P,p3~U,p4~U,p5~U!1)
s197	: S(p1~U,p2~P,p3~U,p4~P!1,p5~P).F(s!1)
s198	: E(s!1).S(p1~U!1,p2~P,p3~U,p4~P!2,p5~P).F(s!2)
s199	: S(p1~U,p2~P!1,p3~U,p4~P!2,p5~P).F(s!1).F(s!2)
s200	: E(s!1).S(p1~U,p2~P,p3~U!1,p4~P!2,p5~P).F(s!2)
s201	: E(s!1).S(p1~U!1,p2~P,p3~U!2,p4~P!3,p5~P).F(s!3).E(s!2)
s202	: E(s!1).S(p1~U,p2~P!2,p3~U!1,p4~P!3,p5~P).F(s!2).F(s!3)
s203	: S(p1~U,p2~P,p3~P,p4~P!1,p5~P).F(s!1)
s204	: E(s!1).S(p1~U,p2~P,p3~U!1,p4~P,p5~P)
s205	: E(s!1).S(p1~U,p2~P,p3~U!1,p4~U,p5~P)
s206	: E(s!1).S(p1~U,p2~P,p3~U!1,p4~P!2,p5~P!3).F(s!2).F(s!3)
s207	: E(s!1).S(p1~U!1,p2~P,p3~U!2,p4~P!3,p5~P!4).F(s!4).E(s!2).F(s!3)
s208	: E(s!1).S(p1~U,p2~P!2,p3~U!1,p4~P!3,p5~P!4).F(s!2).F(s!4).F(s!3)
s209	: S(p1~U,p2~P,p3~P,p4~P!1,p5~P!2).F(s!1).F(s!2)
s210	: E(s!1).S(p1~U,p2~P,p3~U!1,p4~U,p5~P!2).F(s!2)
s211	: E(s!1).S(p1~U!1,p2~P,p3~U!2,p4~U,p5~P!3).F(s!3).E(s!2)
s212	: E(s!1).S(p1~U,p2~P!2,p3~U!1,p4~U,p5~P!3).F(s!2).F(s!3)
s213	: E(s!1).S(p1~U,p2~P,p3~U!2,p4~U!1,p5~P!3).F(s!3).E(s!2)
s214	: E(s!1).S(p1~U,p2~P,p3~U!1,p4~U,p5~U)
s215	: E(s!1).S(p1~U!1,p2~P,p3~U!2,p4~U,p5~U).E(s!2)
s216	: E(s!1).S(p1~U,p2~P!2,p3~U!1,p4~U,p5~U).F(s!2)
s217	: E(s!1).S(p1~U,p2~P,p3~U!2,p4~U!1,p5~U).E(s!2)
s218	: E(s!1).S(p1~U,p2~P,p3~U!2,p4~U,p5~U!1).E(s!2)
s219	: E(s!1).S(p1~U!1,p2~P,p3~U!2,p4~U,p5~U!3).E(s!3).E(s!2)
s220	: E(s!1).S(p1~U,p2~P!2,p3~U!3,p4~U,p5~U!1).F(s!2).E(s!3)
s221	: E(s!1).S(p1~U,p2~P,p3~P,p4~U,p5~U!1)
s222	: E(s!1).S(p1~U,p2~P,p3~U!2,p4~U!1,p5~U!3).E(s!3).E(s!2)
s223	: E(s!1).S(p1~U!1,p2~P,p3~U!2,p4~U!3,p5~U!4).E(s!4).E(s!3).E(s!2)
s224	: E(s!1).S(p1~U,p2~P!2,p3~U!3,p4~U!4,p5~U!1).F(s!2).E(s!4).E(s!3)
s225	: E(s!1).S(p1~U,p2~P,p3~U!2,p4~P,p5~U!1).E(s!2)
s226	: E(s!1).S(p1~U,p2~P,p3~U!2,p4~U!1,p5~P).E(s!2)
s227	: E(s!1).S(p1~U!1,p2~P,p3~U!2,p4~U!3,p5~P).E(s!3).E(s!2)
s228	: E(s!1).S(p1~U,p2~P!2,p3~U!3,p4~U!1,p5~P).F(s!2).E(s!3)
s229	: E(s!1).S(p1~U,p2~P,p3~U,p4~U!1,p5~P)
s230	: E(s!1).S(p1~U,p2~P,p3~P,p4~U!1,p5~P)
s231	: E(s!1).S(p1~U!1,p2~P,p3~P,p4~U!2,p5~P).E(s!2)
s232	: E(s!1).S(p1~U,p2~P!2,p3~P,p4~U!1,p5~P).F(s!2)
s233	: E(s!1).S(p1~U,p2~P,p3~P,p4~U!1,p5~P!2).F(s!2)
s234	: E(s!1).S(p1~U!1,p2~P,p3~P,p4~U!2,p5~P!3).F(s!3).E(s!2)
s235	: E(s!1).S(p1~U,p2~P!2,p3~P,p4~U!1,p5~P!3).F(s!2).F(s!3)
s236	: E(s!1).S(p1~U!1,p2~P!2,p3~P,p4~U!3,p5~P!4).F(s!4).E(s!3).F(s!2)
s237	: E(s!1).S(p1~U,p2~P!2,p3~P!3,p4~U!1,p5~P!4).F(s!2).F(s!4).F(s!3)
s238	: S(p1~U,p2~P!1,p3~P,p4~U,p5~P!2).F(s!1).F(s!2)
s239	: S(p1~U,p2~P!1,p3~P,p4~P,p5~P!2).F(s!1).F(s!2)
s240	: E(s!1).S(p1~U,p2~P!2,p3~P,p4~U!1,p5~U).F(s!2)
s241	: E(s!1).S(p1~U!1,p2~P!2,p3~P,p4~U!3,p5~U).F(s!2).E(s!3)
s242	: S(p1~U,p2~P!1,p3~P,p4~U,p5~U).F(s!1)
s243	: S(p1~U,p2~P!1,p3~P,p4~P,p5~U).F(s!1)
s244	: E(s!1).S(p1~U,p2~P!2,p3~P,p4~U!3,p5~U!1).F(s!2).E(s!3)
s245	: E(s!1).S(p1~U!1,p2~P!2,p3~P,p4~U!3,p5~U!4).F(s!2).E(s!4).E(s!3)
s246	: E(s!1).S(p1~U,p2~P!2,p3~P,p4~U,p5~U!1).F(s!2)
s247	: E(s!1).S(p1~U,p2~P!2,p3~P,p4~P,p5~U!1).F(s!2)
s248	: E(s!1).S(p1~U!1,p2~P!2,p3~P,p4~P,p5~U!3).F(s!2).E(s!3)
s249	: E(s!1).S(p1~U,p2~P!2,p3~P,p4~P!3,p5~U!1).F(s!2).F(s!3)
s250	: S(p1~U,p2~P!1,p3~P,p4~P,p5~P).F(s!1)
s251	: E(s!1).S(p1~U!1,p2~P!2,p3~P,p4~P,p5~P).F(s!2)
s252	: S(p1~U,p2~P!1,p3~P,p4~P!2,p5~P).F(s!2).F(s!1)
s253	: E(s!1).S(p1~U!1,p2~P!2,p3~P,p4~P!3,p5~P).F(s!3).F(s!2)
s254	: S(p1~U,p2~P!1,p3~P!2,p4~P!3,p5~P).F(s!2).F(s!3).F(s!1)
s255	: S(p1~U,p2~P!1,p3~P,p4~U,p5~P).F(s!1)
s256	: S(p1~U,p2~P!1,p3~P,p4~P!2,p5~P!3).F(s!2).F(s!3).F(s!1)
s257	: E(s!1).S(p1~U!1,p2~P!2,p3~P,p4~P!3,p5~P!4).F(s!4).F(s!3).F(s!2)
s258	: S(p1~U,p2~P!1,p3~P!2,p4~P!3,p5~P!4).F(s!2).F(s!4).F(s!3).F(s!1)
s259	: S(p1~U,p2~P!1,p3~P,p4~P!2,p5~U).F(s!2).F(s!1)
s260	: E(s!1).S(p1~U!1,p2~P!2,p3~P,p4~P!3,p5~U).F(s!3).F(s!2)
s261	: S(p1~U,p2~P,p3~P,p4~P!1,p5~U).F(s!1)
s262	: S(p1~U,p2~P!1,p3~P!2,p4~P!3,p5~U).F(s!2).F(s!3).F(s!1)
s263	: E(s!1).S(p1~U!1,p2~P!2,p3~P!3,p4~P!4,p5~U).F(s!4).F(s!3).F(s!2)
s264	: S(p1~U,p2~P!1,p3~P!2,p4~P,p5~U).F(s!2).F(s!1)
s265	: E(s!1).S(p1~U,p2~P!2,p3~P!3,p4~P!4,p5~U!1).F(s!3).F(s!4).F(s!2)
s266	: E(s!1).S(p1~U!1,p2~P!2,p3~P!3,p4~P!4,p5~U!5).F(s!4).E(s!5).F(s!3).F(s!2)
s267	: E(s!1).S(p1~U,p2~P!2,p3~P!3,p4~U,p5~U!1).F(s!2).F(s!3)
s268	: E(s!1).S(p1~U!1,p2~P!2,p3~P!3,p4~U,p5~U!4).F(s!3).E(s!4).F(s!2)
s269	: E(s!1).S(p1~U,p2~P!2,p3~U,p4~U,p5~U!1).F(s!2)
s270	: E(s!1).S(p1~U!1,p2~P!2,p3~U,p4~U,p5~U!3).F(s!2).E(s!3)
s271	: E(s!1).S(p1~U,p2~P!2,p3~U,p4~U!3,p5~U!1).F(s!2).E(s!3)
s272	: S(p1~U,p2~P!1,p3~U,p4~U,p5~U).F(s!1)
s273	: S(p1~U,p2~P!1,p3~U,p4~U,p5~P).F(s!1)
s274	: E(s!1).S(p1~U!1,p2~P!2,p3~U,p4~U,p5~P).F(s!2)
s275	: E(s!1).S(p1~U,p2~P!2,p3~U!1,p4~U,p5~P).F(s!2)
s276	: E(s!1).S(p1~U,p2~P!2,p3~U,p4~U!1,p5~P).F(s!2)
s277	: S(p1~U,p2~P!1,p3~U,p4~U,p5~P!2).F(s!2).F(s!1)
s278	: E(s!1).S(p1~U!1,p2~P!2,p3~U,p4~U,p5~P!3).F(s!3).F(s!2)
s279	: E(s!1).S(p1~U,p2~P!2,p3~U,p4~U!1,p5~P!3).F(s!3).F(s!2)
s280	: E(s!1).S(p1~U!1,p2~P!2,p3~U,p4~U!3,p5~P!4).F(s!4).E(s!3).F(s!2)
s281	: E(s!1).S(p1~U,p2~P,p3~U,p4~U!1,p5~P!2).F(s!2)
s282	: E(s!1).S(p1~U,p2~P!2,p3~U!3,p4~U!1,p5~P!4).F(s!2).E(s!3).F(s!4)
