#id	E	T		depth	size	
0	29	3.056438E-02	3	5	
0	75	7.198867E-02	3	5	
0	85	8.543774E-02	3	5	
0	88	8.958617E-02	3	5	
0	103	1.065915E-01	3	5	
0	104	1.068983E-01	3	5	
0	114	1.184598E-01	3	5	
0	122	1.262471E-01	3	5	
0	136	1.351465E-01	3	5	
0	144	1.445070E-01	3	5	
0	149	1.475210E-01	3	5	
0	152	1.492465E-01	3	5	
0	165	1.685228E-01	3	5	
0	181	1.832239E-01	3	5	
0	209	2.078045E-01	3	5	
0	210	2.082041E-01	3	5	
0	215	2.123458E-01	3	5	
0	217	2.133037E-01	3	5	
0	224	2.251965E-01	3	5	
0	230	2.318729E-01	3	5	
0	251	2.475591E-01	3	5	
0	255	2.519801E-01	3	5	
0	278	2.762607E-01	3	5	
0	279	2.767558E-01	3	5	
0	282	2.816700E-01	3	5	
0	283	2.821141E-01	3	5	
0	287	2.861824E-01	3	5	
0	295	2.926621E-01	3	5	
0	308	3.009999E-01	3	5	
0	315	3.113085E-01	3	5	
0	326	3.224080E-01	3	5	
0	328	3.233849E-01	3	5	
0	335	3.289953E-01	3	5	
0	343	3.347633E-01	3	5	
0	347	3.380890E-01	3	5	
0	348	3.382521E-01	3	5	
0	373	3.513836E-01	3	5	
0	379	3.574793E-01	3	5	
0	386	3.629365E-01	3	5	
0	397	3.723031E-01	3	5	
0	400	3.750659E-01	3	5	
0	407	3.808826E-01	3	5	
0	408	3.811232E-01	3	5	
0	416	3.862913E-01	3	5	
0	443	4.176826E-01	3	5	
0	445	4.227240E-01	3	5	
0	451	4.273900E-01	3	5	
0	456	4.301375E-01	3	5	
0	464	4.357061E-01	3	5	
0	472	4.440124E-01	3	5	
0	479	4.470174E-01	3	5	
0	490	4.544663E-01	3	5	
0	498	4.615062E-01	3	5	
0	508	4.763478E-01	3	5	
0	517	4.829580E-01	3	5	
0	520	4.847468E-01	3	5	
0	540	4.965353E-01	3	5	
0	542	4.987580E-01	3	5	
0	545	4.996081E-01	3	5	
0	556	5.132231E-01	3	5	
0	560	5.158751E-01	3	5	
0	584	5.387465E-01	3	5	
0	588	5.411012E-01	3	5	
0	596	5.482278E-01	3	5	
0	607	5.604579E-01	3	5	
0	619	5.677924E-01	3	5	
0	625	5.784548E-01	3	5	
0	628	5.794789E-01	3	5	
0	637	5.869001E-01	3	5	
0	640	5.906276E-01	3	5	
0	652	6.024162E-01	3	5	
0	669	6.225614E-01	3	5	
0	689	6.364590E-01	3	5	
0	712	6.527944E-01	3	5	
0	713	6.532416E-01	3	5	
0	714	6.543236E-01	3	5	
0	715	6.547745E-01	3	5	
0	716	6.556623E-01	3	5	
0	726	6.620365E-01	3	5	
0	735	6.713884E-01	3	5	
0	737	6.718079E-01	3	5	
0	740	6.769117E-01	3	5	
0	748	6.809918E-01	3	5	
0	753	6.849168E-01	3	5	
0	754	6.850162E-01	3	5	
0	758	6.866916E-01	3	5	
0	773	6.996278E-01	3	5	
0	778	7.024974E-01	3	5	
0	792	7.120206E-01	3	5	
0	830	7.450606E-01	3	5	
0	873	7.726180E-01	3	5	
0	875	7.736269E-01	3	5	
0	888	7.844747E-01	3	5	
0	899	7.912649E-01	3	5	
0	906	7.932615E-01	3	5	
0	907	7.944724E-01	3	5	
0	911	7.981381E-01	3	5	
0	927	8.025838E-01	3	5	
0	931	8.048896E-01	3	5	
0	940	8.184633E-01	3	5	
0	952	8.282467E-01	3	5	
0	962	8.348825E-01	3	5	
0	969	8.415524E-01	3	5	
0	989	8.568341E-01	3	5	
0	996	8.619695E-01	3	5	
0	1000	8.652286E-01	3	5	
0	1008	8.710528E-01	3	5	
0	1013	8.722748E-01	3	5	
0	1025	8.783523E-01	3	5	
0	1049	8.975582E-01	3	5	
0	1051	8.988194E-01	3	5	
0	1065	9.096964E-01	3	5	
0	1069	9.122737E-01	3	5	
0	1073	9.149291E-01	3	5	
0	1090	9.254580E-01	3	5	
0	1102	9.314665E-01	3	5	
0	1126	9.474857E-01	3	5	
0	1140	9.623302E-01	3	5	
0	1164	9.812549E-01	3	5	
0	1185	9.973622E-01	3	5	
0	1187	9.978358E-01	3	5	
0	1188	9.995220E-01	3	5	
0	1193	1.000514E+00	3	5	
0	1238	1.027680E+00	3	5	
0	1248	1.033478E+00	3	5	
0	1279	1.056246E+00	3	5	
0	1292	1.066189E+00	3	5	
0	1295	1.067825E+00	3	5	
0	1297	1.070290E+00	3	5	
0	1316	1.083826E+00	3	5	
0	1320	1.086905E+00	3	5	
0	1343	1.100964E+00	3	5	
0	1378	1.119321E+00	3	5	
0	1388	1.130224E+00	3	5	
0	1394	1.135997E+00	3	5	
0	1485	1.187259E+00	3	5	
0	1555	1.232979E+00	3	5	
0	1591	1.257941E+00	3	5	
0	1678	1.306979E+00	3	5	
0	1714	1.325016E+00	3	5	
0	1744	1.340392E+00	3	5	
0	1795	1.366409E+00	3	5	
0	1798	1.369756E+00	3	5	
0	1807	1.374058E+00	3	5	
0	1812	1.379251E+00	3	5	
0	1833	1.395904E+00	3	5	
0	1871	1.418928E+00	3	5	
0	2009	1.491264E+00	3	5	
0	2126	1.562478E+00	3	5	
0	2164	1.589541E+00	3	5	
0	2326	1.687495E+00	3	5	
0	2391	1.725523E+00	3	5	
0	2395	1.729334E+00	3	5	
0	2427	1.749232E+00	3	5	
0	2578	1.840532E+00	3	5	
0	2620	1.869293E+00	3	5	
0	2827	1.994126E+00	3	5	
0	2850	2.005796E+00	3	5	
0	3182	2.190514E+00	3	5	
0	3199	2.198100E+00	3	5	
0	3856	2.545684E+00	3	5	
0	4599	2.920521E+00	3	5	
1	201	2.012877E-01	3	7	
1	213	2.108295E-01	3	7	
1	236	2.380584E-01	3	7	
1	248	2.454924E-01	3	7	
1	274	2.703395E-01	3	7	
1	324	3.187243E-01	3	7	
1	355	3.415160E-01	3	7	
1	367	3.474770E-01	3	7	
1	368	3.476715E-01	3	7	
1	371	3.504431E-01	3	7	
1	433	4.125086E-01	3	7	
1	511	4.793493E-01	3	7	
1	516	4.828359E-01	3	7	
1	535	4.925956E-01	3	7	
1	582	5.371283E-01	3	7	
1	666	6.203457E-01	3	7	
1	685	6.324434E-01	3	7	
1	741	6.770958E-01	3	7	
1	921	8.011154E-01	3	7	
1	1016	8.739045E-01	3	7	
1	1055	9.011087E-01	3	7	
1	1143	9.639193E-01	3	7	
1	1204	1.005555E+00	3	7	
1	1233	1.024159E+00	3	7	
1	1245	1.032770E+00	3	7	
1	1250	1.034827E+00	3	7	
1	1464	1.176603E+00	3	7	
1	1470	1.179634E+00	3	7	
1	1625	1.275045E+00	3	7	
1	1657	1.290023E+00	3	7	
1	1699	1.315639E+00	3	7	
1	1909	1.440923E+00	3	7	
2	221	2.191862E-01	5	8	
2	481	4.482542E-01	5	8	
2	546	4.997942E-01	5	8	
2	648	5.966581E-01	5	8	
2	834	7.486006E-01	5	8	
2	1066	9.107443E-01	5	8	
2	1200	1.004624E+00	5	8	
2	1425	1.154291E+00	5	8	
2	1426	1.154724E+00	5	8	
2	1490	1.189476E+00	5	8	
2	1509	1.203438E+00	5	8	
2	1614	1.270335E+00	5	8	
2	1675	1.301346E+00	5	8	
2	1733	1.333204E+00	5	8	
2	1921	1.451972E+00	5	8	
2	1945	1.461920E+00	5	8	
2	1946	1.462791E+00	5	8	
2	2039	1.516744E+00	5	8	
2	2103	1.545552E+00	5	8	
2	2171	1.594276E+00	5	8	
2	2347	1.702455E+00	5	8	
2	2430	1.750946E+00	5	8	
2	2463	1.769802E+00	5	8	
2	2729	1.940100E+00	5	8	
2	3042	2.108471E+00	5	8	
3	351	3.393366E-01	5	11	
3	1498	1.195250E+00	5	11	
3	1780	1.360419E+00	5	11	
3	2562	1.830793E+00	5	11	
3	4048	2.646102E+00	5	11	
3	4233	2.737688E+00	5	11	
4	541	4.976562E-01	5	8	
4	700	6.424133E-01	5	8	
4	751	6.839578E-01	5	8	
4	1062	9.082640E-01	5	8	
4	1137	9.581103E-01	5	8	
4	1384	1.125234E+00	5	8	
4	1411	1.145090E+00	5	8	
4	2571	1.837615E+00	5	8	
4	4969	3.103792E+00	5	8	
5	543	4.990305E-01	5	10	
6	551	5.038268E-01	5	10	
6	1399	1.137693E+00	5	10	
6	1582	1.250763E+00	5	10	
6	2047	1.520933E+00	5	10	
6	2106	1.548024E+00	5	10	
7	559	5.156533E-01	5	8	
7	695	6.379959E-01	5	8	
7	836	7.516582E-01	5	8	
7	1050	8.981624E-01	5	8	
7	1332	1.094975E+00	5	8	
7	1412	1.146026E+00	5	8	
7	1987	1.481943E+00	5	8	
7	2903	2.037786E+00	5	8	
7	4236	2.739022E+00	5	8	
8	565	5.185051E-01	6	11	
9	570	5.268259E-01	5	8	
9	749	6.816026E-01	5	8	
9	869	7.712891E-01	5	8	
9	923	8.014003E-01	5	8	
9	1064	9.092695E-01	5	8	
9	1270	1.052119E+00	5	8	
9	1289	1.065212E+00	5	8	
9	1598	1.260641E+00	5	8	
9	1804	1.373832E+00	5	8	
9	1811	1.375883E+00	5	8	
9	1858	1.412681E+00	5	8	
9	1864	1.416228E+00	5	8	
9	1962	1.468966E+00	5	8	
9	1993	1.484185E+00	5	8	
9	2077	1.531726E+00	5	8	
9	2270	1.652604E+00	5	8	
9	2335	1.696293E+00	5	8	
9	2530	1.815713E+00	5	8	
9	2576	1.840011E+00	5	8	
9	3117	2.155328E+00	5	8	
9	3149	2.171250E+00	5	8	
9	3279	2.249988E+00	5	8	
9	3585	2.401701E+00	5	8	
9	4152	2.697767E+00	5	8	
10	580	5.347164E-01	5	11	
10	1101	9.314324E-01	5	11	
10	1222	1.016334E+00	5	11	
10	1758	1.347593E+00	5	11	
10	1794	1.365960E+00	5	11	
10	1853	1.407656E+00	5	11	
10	2295	1.670174E+00	5	11	
10	3776	2.506124E+00	5	11	
11	602	5.545902E-01	5	10	
11	1060	9.049182E-01	5	10	
11	1608	1.268021E+00	5	10	
11	3153	2.172404E+00	5	10	
12	611	5.634884E-01	5	10	
12	846	7.567891E-01	5	10	
12	1139	9.622640E-01	5	10	
12	1240	1.029973E+00	5	10	
12	1314	1.083165E+00	5	10	
12	1688	1.312182E+00	5	10	
13	696	6.380571E-01	5	10	
13	863	7.654397E-01	5	10	
13	1100	9.312523E-01	5	10	
13	1764	1.351004E+00	5	10	
14	698	6.410875E-01	5	12	
15	710	6.512363E-01	7	13	
16	732	6.694952E-01	5	10	
16	826	7.410118E-01	5	10	
16	1344	1.101231E+00	5	10	
16	1486	1.188186E+00	5	10	
16	2172	1.595286E+00	5	10	
16	2405	1.735941E+00	5	10	
16	2915	2.045281E+00	5	10	
17	788	7.098164E-01	5	16	
18	810	7.229260E-01	5	8	
18	1117	9.404544E-01	5	8	
18	1186	9.973743E-01	5	8	
18	1454	1.170028E+00	5	8	
18	1474	1.183682E+00	5	8	
18	1514	1.206675E+00	5	8	
18	1537	1.222282E+00	5	8	
18	1627	1.275701E+00	5	8	
18	1715	1.325868E+00	5	8	
18	1750	1.344023E+00	5	8	
18	1754	1.345224E+00	5	8	
18	2273	1.653284E+00	5	8	
18	2353	1.704367E+00	5	8	
18	2396	1.729465E+00	5	8	
18	2669	1.900798E+00	5	8	
18	3234	2.224213E+00	5	8	
18	3266	2.241836E+00	5	8	
18	3289	2.255114E+00	5	8	
18	3578	2.400106E+00	5	8	
18	3998	2.620087E+00	5	8	
19	833	7.481881E-01	5	10	
20	880	7.767837E-01	7	13	
21	913	7.988979E-01	7	16	
22	981	8.491716E-01	7	16	
23	1022	8.766673E-01	5	13	
23	1406	1.141161E+00	5	13	
23	2159	1.587766E+00	5	13	
24	1030	8.804052E-01	9	16	
25	1047	8.929319E-01	7	16	
26	1048	8.970981E-01	5	13	
27	1057	9.035147E-01	5	11	
28	1074	9.172808E-01	7	14	
28	1736	1.334684E+00	7	14	
28	2936	2.056921E+00	7	14	
29	1104	9.322596E-01	7	14	
30	1108	9.346819E-01	9	24	
31	1121	9.422867E-01	9	27	
31	3818	2.525187E+00	9	27	
31	4974	3.106376E+00	9	27	
32	1133	9.559505E-01	5	11	
32	1212	1.009702E+00	5	11	
32	1400	1.138795E+00	5	11	
32	1566	1.240873E+00	5	11	
32	2086	1.538190E+00	5	11	
32	2340	1.700685E+00	5	11	
32	3002	2.090511E+00	5	11	
32	3111	2.152542E+00	5	11	
32	3499	2.366957E+00	5	11	
33	1145	9.659472E-01	5	18	
34	1175	9.855862E-01	7	17	
35	1180	9.896237E-01	7	14	
35	1948	1.462926E+00	7	14	
35	1999	1.486837E+00	7	14	
